ds,yhat,yhat_lower,yhat_upper
2021-04-29,52052.101928193304,47707.65352132974,56386.92486305187
2021-04-30,51877.465688448385,47645.691743240335,56088.440579792536
2021-05-01,51678.1588853306,47455.57070010278,55856.146660438615
2021-05-02,51451.61200959737,46975.21125163091,55657.08284746937
2021-05-03,51205.82954365277,46827.40821657974,55500.45579952502
2021-05-04,50946.86014341964,46427.66939831648,55038.89148226307
2021-05-05,50745.9020456828,46328.06152176608,55169.968446415856
2021-05-06,50310.80932964351,46008.17057559323,54738.358619538296
2021-05-07,49994.358095525364,45787.86252446414,54223.13956821724
2021-05-08,49655.921973134864,45592.04112790207,54212.972260436734
2021-05-09,49296.072884234156,45061.3211369187,53854.368323858835
2021-05-10,48925.835578577025,44593.62105849368,52855.01218854467
2021-05-11,48554.077420636495,44132.34144472603,53160.97948318599
2021-05-12,48254.53993552469,43819.05171713704,52474.73417485966
2021-05-13,47737.279695590965,43233.480149436116,52163.749546110674
2021-05-14,47356.87929522405,43031.10174405115,51641.54122668328
2021-05-15,46974.07919983547,42813.016482582054,51276.09618672185
2021-05-16,46590.34742030445,42403.54561768211,50988.07991704771
2021-05-17,46217.11619079048,42115.141523826846,50492.54300516721
2021-05-18,45863.16740286924,41159.05655857697,50180.82128150734
2021-05-19,45601.673196552685,41085.15103468057,49687.72254284668
2021-05-20,45141.65880723338,40687.57822060602,49466.89960789724
2021-05-21,44836.24757897456,40721.65980306793,49284.856681517005
2021-05-22,44544.33776815243,39945.84330217046,48576.72222309906
2021-05-23,44265.226640466855,40014.65345474537,48476.06793353875
2021-05-24,44007.90935091347,39416.34646987703,48036.47232349694
2021-05-25,43778.53248366861,39275.588737986975,48231.82043711692
2021-05-26,43647.50664571034,39311.70271658094,47865.092482044
2021-05-27,43321.043135507265,39064.5439758065,47780.08394912772
2021-05-28,43149.47250933671,38544.91444513935,47690.31621683704
2021-05-29,42989.8880954469,38740.4828104278,47527.17110338287
2021-05-30,42838.15070825864,38868.5402364648,47045.60669174927
2021-05-31,42700.934923958506,38431.88599068595,47061.03656024759
2021-06-01,42582.34059319948,38107.05056641164,46858.646020628585
2021-06-02,42551.0499949484,38362.32772620389,46920.24156195405
2021-06-03,42311.89916129342,37915.54953602373,46731.072145199454
2021-06-04,42214.22047537956,37787.98372113926,46712.15427346837
2021-06-05,42113.60372978361,37616.26251526289,46543.72521037561
2021-06-06,42006.58914580536,37623.19511290323,45997.52013629008
2021-06-07,41900.01832362996,37660.417442367994,46466.69773634564
2021-06-08,41798.521997325406,37519.944419505955,46153.16945761989
2021-06-09,41771.6485201282,37439.82644278359,46153.46412445534
2021-06-10,41525.398169554486,37662.35148509497,45666.35485457522
2021-06-11,41410.5216858677,37213.54835544914,46010.957408958086
2021-06-12,41284.231714724556,36811.07432189099,45517.97022029574
2021-06-13,41144.842262224134,36796.77344094571,45422.87067103143
2021-06-14,41001.06381353776,36585.526411294326,45417.94845424705
2021-06-15,40859.434691901995,36511.240869898764,45405.78577760437
2021-06-16,40791.39425627017,36532.99902399855,45449.20555837435
2021-06-17,40504.76462034309,36365.47591270948,45175.82011764347
2021-06-18,40352.00077379611,35747.26859741988,44823.24126038534
2021-06-19,40191.85907638471,35678.47383626733,44487.79221825025
2021-06-20,40024.00032991788,35570.15883359136,44432.954260912375
2021-06-21,39858.255944309196,35460.48504785456,44166.05186755809
2021-06-22,39702.03838665878,34960.31385231256,43797.946436070575
2021-06-23,39627.40185813134,35233.78796616552,44084.844277718286
2021-06-24,39342.51995770986,35184.6802341379,43661.13802838189
2021-06-25,39199.9400238984,35328.628427774434,43691.10077199644
2021-06-26,39058.26368138521,34916.34380859797,43626.74112309962
2021-06-27,38916.76911997969,34681.379475915805,43365.30153281089
2021-06-28,38784.70273712566,34546.46476042147,43166.44154057311
2021-06-29,38668.720273630184,34328.8375962327,43141.57840940055
2021-06-30,38639.982191318144,34256.20144690604,43009.242178402565
2021-07-01,38405.66876021988,34231.4983259363,42736.35460684906
2021-07-02,38317.27320302983,34236.03365178284,42463.38487075283
2021-07-03,38232.3210731219,33930.75649706693,42880.94141259087
2021-07-04,38149.0300792255,33917.81707276747,42478.714592046716
2021-07-05,38075.63675235092,33835.06015320164,42537.944505182306
2021-07-06,38017.86896614895,33728.93752705631,42534.06544620882
2021-07-07,38046.068092626214,33967.16948508435,42220.59322745821
2021-07-08,37866.72547452711,33561.51143975688,42027.357770938725
2021-07-09,37830.79097903118,33443.66441442792,42232.72049156264
2021-07-10,37795.401444802126,33539.54155782228,41953.105946241594
2021-07-11,37758.54309841541,33466.441107985236,42207.93231298046
2021-07-12,37728.3744266573,33802.89010693027,42015.67754325489
2021-07-13,37710.68882808686,33370.687412798026,41981.94912705145
2021-07-14,37776.02134539486,33805.605867404985,42023.743892051934
2021-07-15,37869.20372750923,33576.633665513524,42370.803085667816
2021-07-16,38103.53214771688,33924.069215542884,42407.820382428115
2021-07-17,38336.58499663317,33876.52874887449,42787.35010713331
2021-07-18,38566.81730490211,33941.71591954573,42878.31329596043
2021-07-19,38802.85373257558,34753.67454574961,42779.4012061044
2021-07-20,39050.92174827202,34698.66497426255,43504.96547249896
2021-07-21,39381.93043632864,34863.797853174554,43448.90666798299
2021-07-22,39502.9613935712,35274.11209476572,43628.66192674422
2021-07-23,39765.531321755094,35432.20819809835,44007.45991883283
2021-07-24,40027.27596592296,35397.120097720945,44435.994621744554
2021-07-25,40286.571245920335,36188.74636518852,44696.33723603152
2021-07-26,40551.819710856995,36371.34030601316,45036.497604577075
2021-07-27,40828.88309889546,36032.64935811122,45242.82976270999
2021-07-28,41188.16652887473,36945.55502560237,45810.95021105187
2021-07-29,41336.12066089938,36901.99345978552,45611.45735032962
2021-07-30,41623.52109889836,37449.64980212503,46117.76924871733
2021-07-31,41907.17415493824,37698.03113526808,46507.02713365095
2021-08-01,42184.56411243109,37994.576151257854,46605.56738060453
2021-08-02,42463.169251922765,38124.64210227483,46669.051668629465
2021-08-03,42747.92642869729,38316.12946354972,46881.261351495996
2021-08-04,43108.348641610246,38588.42417429743,47308.14275902866
2021-08-05,43250.06078555049,39137.938252116175,47592.62254673928
2021-08-06,43523.11169645012,39140.59990082563,47833.87557720797
2021-08-07,43783.71046420276,39659.22152307077,48099.749653905186
2021-08-08,44028.90106431559,39699.141829213266,48123.12559960066
2021-08-09,44265.901580485646,40012.53249065358,48754.96222683155
2021-08-10,44499.5869443153,40306.30534976701,48489.04612842135
2021-08-11,44799.61892666558,40448.816723610085,49281.516534875256
2021-08-12,44871.98805073998,40372.81182324723,49195.17678889832
2021-08-13,45067.32521481844,40584.04183520967,48900.56264742467
2021-08-14,45242.63089243627,40761.92443072385,49374.45116925994
2021-08-15,45395.93607198712,40597.88575419854,49886.57266031679
2021-08-16,45535.62153593397,41402.239732347014,49666.49728318597
2021-08-17,45667.87494176521,41142.529141436535,50120.317814776834
2021-08-18,45863.79016725185,41859.595864598516,50193.913861251305
2021-08-19,45830.87448824806,41449.177954171064,50150.88852450767
2021-08-20,45921.32241738513,41624.58101308462,50716.23687024764
2021-08-21,45993.705221637756,41891.74648311247,50348.88162073891
2021-08-22,46047.59150434769,41796.05096427625,50305.69957539074
2021-08-23,46092.82670993568,41832.59021052345,50582.736967397235
2021-08-24,46136.952265597,41831.65290411503,50626.327118959416
2021-08-25,46252.27002832014,42013.46559908695,50304.44727005833
2021-08-26,46147.318725608,42039.17730294549,50772.017193945496
2021-08-27,46175.12221591798,42129.77994374763,50405.11309298797
2021-08-28,46194.859428799195,42080.65727778173,50470.26947158354
2021-08-29,46206.47202817436,41802.98246628491,50624.419420189406
2021-08-30,46219.938107961636,41901.31486589271,50410.75346697119
2021-08-31,46242.69285949536,41746.58969726349,50580.913379056576
2021-09-01,46346.701886492534,42059.13039551591,50770.818534413396
2021-09-02,46239.953591499274,41753.69100953007,50509.97123340092
2021-09-03,46274.73001572033,41989.373995964124,50341.974199505625
2021-09-04,46309.30529451969,42082.342380572,50688.75792348535
2021-09-05,46342.58689260576,42421.20733079845,50661.85315540475
2021-09-06,46383.42687580344,41959.59470384219,50947.181444682
2021-09-07,46438.08297059971,42092.298346414995,50899.10321986362
2021-09-08,46577.33378217622,42423.79991850109,50667.438951775956
2021-09-09,46508.01326529277,42328.201870334626,50773.09557954743
2021-09-10,46581.32243159707,42399.15373471503,50769.83642450529
2021-09-11,46654.56611885078,41872.86006896813,50824.29943767106
2021-09-12,46725.828701940874,42193.118437853795,51338.362241332405
2021-09-13,46803.3148300063,42131.32864089933,50763.78122223916
2021-09-14,46892.8339158156,42373.252478699906,51331.34139303321
2021-09-15,47064.9319048677,42545.82917841749,51333.771270532074
2021-09-16,47026.43478600991,42752.821233450275,51266.27331517109
2021-09-17,47128.761427810954,42755.328755393835,51685.41815739975
2021-09-18,47229.653415559114,42806.79801222601,51384.88370558795
2021-09-19,47327.83587469637,42834.96315014097,51473.303974520015
2021-09-20,47432.33572741093,43180.746363924016,51802.7584541869
2021-09-21,47549.936719227626,43014.28443324708,51679.41803341778
2021-09-22,47752.27558610808,43317.68970385254,51943.634158226116
2021-09-23,47747.34487575775,43440.832854359855,52278.87092843082
2021-09-24,47887.76123800005,43511.38454217908,52359.279358244414
2021-09-25,48032.44823220867,43893.66605812432,52423.24179281993
2021-09-26,48181.24911233529,43975.78509445642,52709.09498973848
2021-09-27,48344.19756786021,44011.06330057361,52662.13067765006
2021-09-28,48528.92729915255,44315.3499936161,52814.55850118516
2021-09-29,48807.72630154762,44777.9456355807,53165.21797845994
2021-09-30,48889.002790649996,44825.5533989249,53370.75346793779
2021-10-01,49125.522872315625,44860.79758001411,53226.7736824496
